folder_name,material_name,indirect_band_gap,direct_band_gap,conc,temp,conductivity,seebeck,mobility,ke_ave,id,kappa-ave,PF,ZT
mp-1018098-done,Ba2BrN,,1.112,-5e+19,300.0,12600.0,-192.0,15.7,0.0741891475844089,1018098,1.1418866666666667,0.0004644864,0.1145865400553308
mp-1018098-done,Ba2BrN,,1.112,-1e+20,300.0,23900.0,-147.0,14.9,0.1461508250977946,1018098,1.1418866666666667,0.0005164551,0.1202888355274154
mp-1018098-done,Ba2BrN,,1.112,-5e+20,300.0,108000.0,-65.5,13.5,0.720238018731394,1018098,1.1418866666666667,0.0004633469999999,0.0746481162566487
mp-1018098-done,Ba2BrN,,1.112,-5e+20,300.0,108000.0,-65.5,13.5,0.7202856473268131,1018098,1.1418866666666667,0.0004633469999999,0.0746462069892296
mp-1018098-done,Ba2BrN,,1.112,-5e+20,300.0,108000.0,-65.5,13.5,0.720238018731394,1018098,1.1418866666666667,0.0004633469999999,0.0746481162566487
mp-1018098-done,Ba2BrN,,1.112,-5e+20,300.0,108000.0,-65.5,13.5,0.7202856473268131,1018098,1.1418866666666667,0.0004633469999999,0.0746462069892296
mp-1018098-done,Ba2BrN,,1.112,-1e+21,300.0,202000.0,-42.8,12.6,1.394012247008642,1018098,1.1418866666666667,0.0003700316799999,0.0437752086257581
mp-23432-done,Ba2Cl2F2,,5.404,1e+21,300.0,202000.0,148.0,12.6,1.405267767384195,23432,3.9373,0.004424608,0.2484540127134236
mp-23432-done,Ba2Cl2F2,,5.404,5e+20,300.0,127000.0,184.0,15.8,0.8817901021535001,23432,3.9373,0.004299712,0.2676674585153695
mp-23432-done,Ba2Cl2F2,,5.404,1e+20,300.0,39700.0,287.0,24.8,0.2608683611889936,23432,3.9373,0.0032700492999999,0.2336768575241536
mp-23432-done,Ba2Cl2F2,,5.404,5e+19,300.0,23000.0,336.0,28.8,0.1468694476149363,23432,3.9373,0.002596608,0.1907321451745613
mp-23432-done,Ba2Cl2F2,,5.404,1e+19,300.0,6100.0,455.0,38.1,0.0368919516744177,23432,3.9373,0.0012628525,0.0953290013685371
mp-23432-done,Ba2Cl2F2,,5.404,5e+18,300.0,3360.0,506.0,42.0,0.0199052534352256,23432,3.9373,0.0008602809599999,0.0652188278017493
mp-23432-done,Ba2Cl2F2,,5.404,1e+18,300.0,799.0,631.0,49.9,0.0045295553184343,23432,3.9373,0.0003181306389999,0.0242119022044473
mp-23432-done,Ba2Cl2F2,,5.404,-1e+18,300.0,26600.0,-401.0,1663.2,0.121346532293408,23432,3.9373,0.0042773066,0.3161625359069912
mp-23432-done,Ba2Cl2F2,,5.404,-5e+18,300.0,107000.0,-277.0,1330.5,0.509060240194214,23432,3.9373,0.008210003,0.5539364259636367
mp-23432-done,Ba2Cl2F2,,5.404,-1e+19,300.0,188000.0,-226.0,1171.1,0.9280386022760996,23432,3.9373,0.0096022879999999,0.5920834366291237
mp-23432-done,Ba2Cl2F2,,5.404,-5e+19,300.0,622000.0,-118.0,775.9,3.761927428265421,23432,3.9373,0.008660728,0.3374648202313669
mp-23432-done,Ba2Cl2F2,,5.404,-1e+20,300.0,1010000.0,-86.3,629.6,6.630403866842996,23432,3.9373,0.0075221668999999,0.2135421372925094
mp-23432-done,Ba2Cl2F2,,5.404,-5e+20,300.0,3070000.0,-24.0,382.8,21.388391303265053,23432,3.9373,0.00176832,0.0209469504167733
mp-23432-done,Ba2Cl2F2,,5.404,-1e+21,300.0,3940000.0,-5.81,245.7,28.24292309066713,23432,3.9373,0.0001329990339999,0.001239882958162
mp-24424-done,Ba2H2Br2,,3.212,1e+21,300.0,61500.0,41.6,3.8,0.3196415936462758,24424,4.042533333333333,0.00010642944,0.0073194753842913
mp-24424-done,Ba2H2Br2,,3.212,5e+20,300.0,44600.0,60.2,5.6,0.2224782238950373,24424,4.042533333333333,0.0001616321839999,0.0113691732248156
mp-24424-done,Ba2H2Br2,,3.212,1e+20,300.0,15900.0,132.0,9.9,0.066509098331886,24424,4.042533333333333,0.0002770415999999,0.0202267271224765
mp-24424-done,Ba2H2Br2,,3.212,5e+19,300.0,9380.0,179.0,11.7,0.0348598478718309,24424,4.042533333333333,0.0003005445799999,0.0221129947476196
mp-24424-done,Ba2H2Br2,,3.212,1e+19,300.0,2350.0,309.0,14.7,0.0073329747639217,24424,4.042533333333333,0.0002243803499999,0.0166213153420356
mp-24424-done,Ba2H2Br2,,3.212,5e+18,300.0,1290.0,366.0,16.1,0.003798588507642,24424,4.042533333333333,0.00017280324,0.0128118436651666
mp-24424-done,Ba2H2Br2,,3.212,1e+18,300.0,326.0,499.0,20.4,0.0008454884744699,24424,4.042533333333333,8.1174326e-05,0.0060227593983172
mp-24424-done,Ba2H2Br2,,3.212,-1e+18,300.0,824.0,-367.0,51.4,0.0028326122987131,24424,4.042533333333333,0.0001109837359999,0.0082304348351773
mp-24424-done,Ba2H2Br2,,3.212,-5e+18,300.0,3220.0,-239.0,40.2,0.0125815365773531,24424,4.042533333333333,0.0001839296199999,0.0136072313041986
mp-24424-done,Ba2H2Br2,,3.212,-1e+19,300.0,5740.0,-187.0,35.8,0.0241131716446565,24424,4.042533333333333,0.0002007220599999,0.0148074384941643
mp-24424-done,Ba2H2Br2,,3.212,-5e+19,300.0,19100.0,-93.2,23.9,0.102002886239274,24424,4.042533333333333,0.000165907184,0.0120091012753008
mp-24424-done,Ba2H2Br2,,3.212,-1e+20,300.0,31800.0,-68.2,19.8,0.1810657691900188,24424,4.042533333333333,0.000147909432,0.0105059283617826
mp-24424-done,Ba2H2Br2,,3.212,-5e+20,300.0,108000.0,-26.8,13.5,0.691651707601277,24424,4.042533333333333,7.756992000000001e-05,0.0049155188905345
mp-24424-done,Ba2H2Br2,,3.212,-1e+21,300.0,178000.0,-18.8,11.1,1.1799498672844737,24424,4.042533333333333,6.291231999999999e-05,0.0036139313952732
mp-23861-done,Ba2H2Cl2,,3.436,1e+21,300.0,52700.0,90.5,3.3,0.2439331792949839,23861,4.3172,0.0004316261749999,0.028389403994554
mp-23861-done,Ba2H2Cl2,,3.436,5e+20,300.0,34400.0,127.0,4.3,0.1439551749302183,23861,4.3172,0.0005548376,0.0373112508920077
mp-23861-done,Ba2H2Cl2,,3.436,1e+20,300.0,9740.0,246.0,6.1,0.0317144326522525,23861,4.3172,0.0005894258399999,0.0406602049174209
mp-23861-done,Ba2H2Cl2,,3.436,5e+19,300.0,5190.0,305.0,6.5,0.0160534365985527,23861,4.3172,0.0004827997499999,0.0334252143612592
mp-23861-done,Ba2H2Cl2,,3.436,1e+19,300.0,1300.0,443.0,8.1,0.0034935519097013,23861,4.3172,0.0002551236999999,0.0177140797143878
mp-23861-done,Ba2H2Cl2,,3.436,5e+18,300.0,747.0,501.0,9.3,0.0018522767757455,23861,4.3172,0.0001874977469999,0.0130235339827748
mp-23861-done,Ba2H2Cl2,,3.436,1e+18,300.0,201.0,635.0,12.5,0.0004230953708236,23861,4.3172,8.104822499999998e-05,0.0056314474336745
mp-23861-done,Ba2H2Cl2,,3.436,-1e+18,300.0,1010.0,-374.0,62.9,0.0034243743574652,23861,4.3172,0.0001412747599999,0.0098093294690244
mp-23861-done,Ba2H2Cl2,,3.436,-5e+18,300.0,3860.0,-246.0,48.2,0.014868337235741,23861,4.3172,0.0002335917599999,0.0161764594980248
mp-23861-done,Ba2H2Cl2,,3.436,-1e+19,300.0,6860.0,-193.0,42.8,0.028321935043724,23861,4.3172,0.0002555281399999,0.0176407904840546
mp-23861-done,Ba2H2Cl2,,3.436,-5e+19,300.0,22700.0,-94.2,28.3,0.1208104625627902,23861,4.3172,0.000201431628,0.0136163465385577
mp-23861-done,Ba2H2Cl2,,3.436,-1e+20,300.0,37100.0,-68.0,23.2,0.2139692205179648,23861,4.3172,0.0001715504,0.0113580220678928
mp-23861-done,Ba2H2Cl2,,3.436,-5e+20,300.0,127000.0,-26.7,15.8,0.8039560650449129,23861,4.3172,9.053703e-05,0.0053037065566877
mp-23861-done,Ba2H2Cl2,,3.436,-1e+21,300.0,192000.0,-20.7,12.0,1.311149382592112,23861,4.3172,8.227007999999999e-05,0.0043851264948717
mp-23862-done,Ba2H2I2,,2.767,1e+21,300.0,75100.0,47.7,4.7,0.4373370621283193,23862,1.8706333333333327,0.000170874279,0.0222109797425483
mp-23862-done,Ba2H2I2,,2.767,5e+20,300.0,49900.0,53.8,6.2,0.2973611691841778,23862,1.8706333333333327,0.0001444325559999,0.0199861054765843
mp-23862-done,Ba2H2I2,,2.767,1e+20,300.0,16100.0,102.0,10.1,0.0857351626937976,23862,1.8706333333333327,0.0001675044,0.0256860198383112
mp-23862-done,Ba2H2I2,,2.767,5e+19,300.0,9430.0,135.0,11.8,0.0475227803182615,23862,1.8706333333333327,0.00017186175,0.0268792120897021
mp-23862-done,Ba2H2I2,,2.767,1e+19,300.0,2640.0,242.0,16.5,0.0110367370898285,23862,1.8706333333333327,0.00015460896,0.0246497453135177
mp-23862-done,Ba2H2I2,,2.767,5e+18,300.0,1510.0,295.0,18.9,0.0057959456681987,23862,1.8706333333333327,0.0001314077499999,0.0210092250430813
mp-23862-done,Ba2H2I2,,2.767,1e+18,300.0,409.0,422.0,25.6,0.0013168711209842,23862,1.8706333333333327,7.283635599999999e-05,0.0116728034474451
mp-23862-done,Ba2H2I2,,2.767,-1e+18,300.0,844.0,-373.0,52.7,0.0029549195167126,23862,1.8706333333333327,0.0001174248759999,0.0188021368870044
mp-23862-done,Ba2H2I2,,2.767,-5e+18,300.0,3250.0,-246.0,40.6,0.0130143933371351,23862,1.8706333333333327,0.0001966769999999,0.0313238506141823
mp-23862-done,Ba2H2I2,,2.767,-1e+19,300.0,5770.0,-194.0,36.0,0.024985452042715,23862,1.8706333333333327,0.00021715972,0.0343676252327685
mp-23862-done,Ba2H2I2,,2.767,-5e+19,300.0,20200.0,-98.8,25.3,0.1109498775357068,23862,1.8706333333333327,0.0001971810879999,0.0298520526796487
mp-23862-done,Ba2H2I2,,2.767,-1e+20,300.0,35500.0,-70.1,22.2,0.2056939783517817,23862,1.8706333333333327,0.0001744473549999,0.025205181382263
mp-23862-done,Ba2H2I2,,2.767,-5e+20,300.0,120000.0,-22.2,15.0,0.7829518710067397,23862,1.8706333333333327,5.914079999999999e-05,0.0066861391791684
mp-23862-done,Ba2H2I2,,2.767,-1e+21,300.0,224000.0,-36.4,14.0,1.477028701371352,23862,1.8706333333333327,0.0002967910399999,0.0265968640433037
mp-22951-done,Ba2I2F2,,3.896,1e+21,300.0,139000.0,92.5,8.7,0.6633681253876375,22951,2.5331,0.0011893187499999,0.1116218310347459
mp-22951-done,Ba2I2F2,,3.896,5e+20,300.0,81900.0,141.0,10.2,0.3659302748724831,22951,2.5331,0.0016282538999999,0.16849640179127
mp-22951-done,Ba2I2F2,,3.896,1e+20,300.0,19900.0,259.0,12.4,0.0902894944207457,22951,2.5331,0.0013349119,0.1526550178125288
mp-22951-done,Ba2I2F2,,3.896,5e+19,300.0,10700.0,314.0,13.4,0.0486087192541241,22951,2.5331,0.0010549772,0.1225905764037692
mp-22951-done,Ba2I2F2,,3.896,1e+19,300.0,2510.0,442.0,15.7,0.0113169875095059,22951,2.5331,0.0004903636399999,0.0578164242426165
mp-22951-done,Ba2I2F2,,3.896,5e+18,300.0,1320.0,499.0,16.5,0.0059467823264405,22951,2.5331,0.00032868132,0.0388352025202356
mp-22951-done,Ba2I2F2,,3.896,1e+18,300.0,287.0,632.0,17.9,0.0012897163964622,22951,2.5331,0.0001146346879999,0.0135695020294148
mp-22951-done,Ba2I2F2,,3.896,-1e+18,300.0,2370.0,-401.0,148.2,0.0136250294853525,22951,2.5331,0.0003810983699999,0.0448927582193959
mp-22951-done,Ba2I2F2,,3.896,-5e+18,300.0,10200.0,-277.0,127.9,0.0610514706135144,22951,2.5331,0.0007826358,0.0905077219505891
mp-22951-done,Ba2I2F2,,3.896,-1e+19,300.0,18900.0,-226.0,118.0,0.1154855753815667,22951,2.5331,0.0009653363999999,0.1093417266528187
mp-22951-done,Ba2I2F2,,3.896,-5e+19,300.0,77800.0,-125.0,97.2,0.509597036957855,22951,2.5331,0.001215625,0.1198566586059522
mp-22951-done,Ba2I2F2,,3.896,-1e+20,300.0,148000.0,-88.4,92.3,0.9764397485235922,22951,2.5331,0.00115655488,0.0988638080380663
mp-22951-done,Ba2I2F2,,3.896,-5e+20,300.0,515000.0,-22.5,64.3,3.64292890802879,22951,2.5331,0.0002607187499999,0.0126643877748516
mp-22951-done,Ba2I2F2,,3.896,-1e+21,300.0,754000.0,-18.5,47.1,5.472098239008368,22951,2.5331,0.0002580565,0.0096708348361389
mp-10485-done,Ba2Li2Sb2,0.702,0.861,1e+21,300.0,325000.0,21.5,20.3,2.2364743695058817,10485,5.288033333333334,0.0001502312499999,0.0059896775682698
mp-10485-done,Ba2Li2Sb2,0.702,0.861,5e+20,300.0,232000.0,36.2,29.0,1.566480077224276,10485,5.288033333333334,0.00030402208,0.0133060683577509
mp-10485-done,Ba2Li2Sb2,0.702,0.861,1e+20,300.0,66600.0,108.0,41.6,0.4085040455075635,10485,5.288033333333334,0.0007768224,0.0409102415206865
mp-10485-done,Ba2Li2Sb2,0.702,0.861,5e+19,300.0,34700.0,153.0,43.3,0.2076033435414265,10485,5.288033333333334,0.0008122923,0.0443420306559602
mp-10485-done,Ba2Li2Sb2,0.702,0.861,1e+19,300.0,7370.0,274.0,46.0,0.0429478729448505,10485,5.288033333333334,0.00055331012,0.0311374265969111
mp-10485-done,Ba2Li2Sb2,0.702,0.861,5e+18,300.0,3780.0,330.0,47.2,0.0219207232147686,10485,5.288033333333334,0.000411642,0.0232568113932571
mp-10485-done,Ba2Li2Sb2,0.702,0.861,1e+18,300.0,801.0,462.0,50.0,0.0046129925793171,10485,5.288033333333334,0.0001709686439999,0.0096909164228209
mp-10485-done,Ba2Li2Sb2,0.702,0.861,-1e+18,300.0,1070.0,-494.0,67.0,0.0059557350615148,10485,5.288033333333334,0.0002611185199999,0.0147970755110987
mp-10485-done,Ba2Li2Sb2,0.702,0.861,-5e+18,300.0,4950.0,-362.0,61.8,0.0278864053415414,10485,5.288033333333334,0.0006486677999999,0.0366070876849767
mp-10485-done,Ba2Li2Sb2,0.702,0.861,-1e+19,300.0,9560.0,-305.0,59.7,0.0543623317604401,10485,5.288033333333334,0.0008893189999999,0.0499393374667405
mp-10485-done,Ba2Li2Sb2,0.702,0.861,-5e+19,300.0,43600.0,-180.0,54.4,0.2576668758550247,10485,5.288033333333334,0.0014126399999999,0.0764181228725297
mp-10485-done,Ba2Li2Sb2,0.702,0.861,-1e+20,300.0,82100.0,-134.0,51.2,0.498765220432098,10485,5.288033333333334,0.0014741876,0.0764250346527488
mp-10485-done,Ba2Li2Sb2,0.702,0.861,-5e+20,300.0,312000.0,-51.6,39.0,2.000709428418159,10485,5.288033333333334,0.00083071872,0.0341918523051447
mp-10485-done,Ba2Li2Sb2,0.702,0.861,-1e+21,300.0,455000.0,-27.7,28.4,3.0818421821683017,10485,5.288033333333334,0.0003491169499999,0.0125133384368731
mp-1018099-done,Ba2NCl,,1.086,1e+21,300.0,13000.0,124.0,0.8,0.0615749630223606,1018099,1.3385033333333334,0.000199888,0.0428307475061133
mp-1018099-done,Ba2NCl,,1.086,5e+20,300.0,7490.0,172.0,0.9,0.0335989155850928,1018099,1.3385033333333334,0.0002215841599999,0.0484477363493644
mp-1018099-done,Ba2NCl,,1.086,1e+20,300.0,1750.0,298.0,1.1,0.0074158903022923,1018099,1.3385033333333334,0.0001554069999999,0.0346395973705118
mp-1018099-done,Ba2NCl,,1.086,5e+19,300.0,900.0,356.0,1.1,0.0037693770214583,1018099,1.3385033333333334,0.0001140623999999,0.0254931205380203
mp-1018099-done,Ba2NCl,,1.086,1e+19,300.0,187.0,492.0,1.2,0.0007758259538012,1018099,1.3385033333333334,4.526596799999999e-05,0.0101396264593769
mp-1018099-done,Ba2NCl,,1.086,5e+18,300.0,94.7,551.0,1.2,0.0003919160399512,1018099,1.3385033333333334,2.87510147e-05,0.0064421054701907
mp-1018099-done,Ba2NCl,,1.086,1e+18,300.0,19.3,688.0,1.2,7.97009934201101e-05,1018099,1.3385033333333334,9.135539199999996e-06,0.0020474350038198
mp-1018099-done,Ba2NCl,,1.086,-1e+18,300.0,269.0,-514.0,16.8,0.0014697498261234,1018099,1.3385033333333334,7.106872400000001e-05,0.0159112279701388
mp-1018099-done,Ba2NCl,,1.086,-5e+18,300.0,1320.0,-378.0,16.5,0.0072496267106049,1018099,1.3385033333333334,0.0001886068799999,0.0420449114212779
mp-1018099-done,Ba2NCl,,1.086,-1e+19,300.0,2610.0,-321.0,16.3,0.014425835819416,1018099,1.3385033333333334,0.00026893701,0.0596343879927766
mp-1018099-done,Ba2NCl,,1.086,-5e+19,300.0,12500.0,-195.0,15.5,0.0716779488942416,1018099,1.3385033333333334,0.0004753125,0.1011173186008777
mp-1018099-done,Ba2NCl,,1.086,-1e+20,300.0,24300.0,-147.0,15.2,0.1444552841082035,1018099,1.3385033333333334,0.0005250987,0.1062265717648795
mp-1018099-done,Ba2NCl,,1.086,-5e+20,300.0,114000.0,-62.1,14.2,0.7514808757647593,1018099,1.3385033333333334,0.00043963074,0.0631053676988857
mp-1018099-done,Ba2NCl,,1.086,-1e+21,300.0,213000.0,-40.6,13.3,1.469108966302559,1018099,1.3385033333333334,0.0003511006799999,0.0375159362329442
